hs9	104781002	104928237	2.5
hs2	65227753	65271253	2
hs5	7396208	7830081	-2.9
hs1	243488233	243851079	2.5
hs18	9136228	9285985	3.2
hsX	101622797	101627843	2.8
hs6	106184476	106325820	2
hs3	63864557	64003462	2.1
hs6	8013567	8064414	2.4
hs3	15206152	15252918	2.1
hs14	34706769	34714823	2.1
hs5	173056352	173139284	2
hs22	23834503	23839128	2.4
hs13	95677139	95794989	2
hs1	62454728	62688368	2.1
hs11	34478793	34513805	-2.7
hsX	47635521	47650604	2.3
hs18	45847609	45967274	2.1
hs19	42247572	42255157	2.3
hs6	122779475	122784074	-5
hs18	13663347	13726663	2.6
hs5	53480409	53487134	-2.1
hs12	100573683	100628286	2.3
hs2	216672105	216695525	3
hsX	118727572	118794539	2.3
hs18	24426616	24453535	2.1
hs20	34363235	34511393	2.7
hs18	63327726	63367510	2.2
hs3	183635568	183684477	2.6
hs2	30231531	30323730	2.2
hs18	2916994	3013315	2.4
hs8	6406592	6643623	2
hs18	21704957	21870957	2.5
hs5	56919602	56971675	2.2
hs11	69004395	69013409	2.3
hs8	17643795	17800917	3.3
hs12	54830519	54858393	-8.2
hs4	139301455	139420033	2
hs17	81843159	81860694	3.1
hs6	52361421	52407777	-2
hs3	101574095	101594437	2.5
hs14	52314305	52328606	2.7
hs3	157436789	157443628	3.9
hs2	37344574	37373322	5.9
hs7	6374523	6403977	3.8
hs11	110174880	110296722	2.2
hs1	163111121	163321791	2.4
hs18	23452823	23486603	2.1
hs18	32018372	32073213	2.5
hs18	20946906	21111851	2.2
hs1	153457744	153460701	-9.7
hs1	112911847	112957013	2
hs18	36108532	36129385	2.5
hs18	51028394	51085045	2.2
hs18	2655738	2805017	2
hs14	91457611	91510554	2
hs18	70288901	70330200	2.7
hs18	26016253	26091217	2.9
hs2	181891833	181930738	3.4
hs18	55222331	55664787	2.5
hs1	61681046	61725423	2.2
hs12	88142296	88199887	2.5
hs1	179882042	179925000	2.6
hs8	70573442	70608387	2.1
hs5	65589680	65625975	2.1
hs9	111896766	111935369	2.7
hs18	721588	812546	2.5
hs18	75195108	75209348	2.4
hs18	62523007	62587709	2.8
hs5	32354350	32444761	2.8
hs19	52012765	52030240	2.7
hs7	99558406	99576453	2.2
hs7	127346790	127431924	2
