hs9	104781002	104928237	2.4
hs12	80936414	81261205	2.8
hs10	114044056	114046908	-2.2
hs1	65147549	65232145	3.6
hs6	151239999	151358557	2.7
hs7	134527592	134541408	-2
hs9	67859147	67902094	2.3
hs15	58138169	58185911	2.1
hs4	35948221	36244509	3.3
hs13	49628299	49633872	2.3
hsX	101622797	101627843	2.7
hs15	80404350	80597937	2.8
hs13	25372071	26025851	2.3
hs15	49858238	50182817	2.1
hs6	8013567	8064414	2.1
hs7	140719327	140924764	2.1
hs19	1228287	1238027	-2.1
hs13	49308650	49444126	6.4
hs17	36064280	36072032	3.9
hs4	77047158	77076005	2
hs7	80369575	80679277	-2.8
hs11	35138870	35232402	2.6
hs16	64943753	65126112	2.3
hs14	34706769	34714823	2.2
hs10	124007666	124093607	2.9
hs3	170418865	170860380	-2.5
hs12	10116777	10130258	2.9
hs9	98120975	98192640	2.3
hs1	112396181	112463456	2
hs2	136114349	136118165	2.5
hs13	72752169	72782096	2
hs11	111927144	112022584	2.3
hs13	95677139	95794989	2.4
hs7	111726110	112206411	2.5
hs14	67359997	67386516	2
hs19	42247572	42255157	2.1
hs14	52639916	52695900	2.2
hs6	122779475	122784074	-4
hs1	184790724	184974550	2.6
hs3	42979267	43060211	2
hs10	88990531	89015785	2.3
hs13	28300344	28495128	4.4
hs3	120392293	120451253	2.8
hs19	35115879	35124324	-2
hs4	173168753	173323967	2.9
hs9	3824127	4348392	2.7
hs7	23235967	23275108	2.9
hs5	151020438	151028993	3.4
hs16	152687	154503	7.9
hs7	35632659	35695571	2.1
hs1	39624153	39639945	-2.2
hs7	81699006	81770438	-2.7
hs6	159969099	160113507	2.2
hs2	216672105	216695525	2.9
hsX	118727572	118794539	2.2
hs11	112143251	112164117	2.4
hs20	34363235	34511393	3.4
hs1	58780788	58784327	2.8
hs12	13044284	13142521	-2.6
hs13	113297241	113323672	2.3
hs2	30231531	30323730	2
hs13	46125920	46211871	2.2
hs3	45555394	45686338	2
hs12	80792520	80937925	2.6
hsX	118974614	119018355	2.3
hs9	128882112	128918039	2
hs8	55879813	56011381	2.3
hs22	21754500	21867680	2.2
hs3	152243828	152465780	2.5
hs6	83210389	83431071	5
hs12	55681546	55684611	-3.1
hs13	23730189	23889419	2
hs1	77888513	77943895	2.2
hs12	85874295	85882992	-4.6
hs8	106270178	106752694	2
hs17	81843159	81860694	3.1
hs12	102120185	102197520	2
hs3	101574095	101594437	2.1
hs5	58969038	60522120	2.1
hs5	68215720	68301821	2
hsX	15384799	15493564	-2
hs8	42175233	42207724	8.5
hs1	110451200	110457354	5.4
hs1	198638671	198757283	2.1
hs2	37344574	37373322	4.2
hs7	6374523	6403977	3.8
hs1	192575727	192580031	4.7
hs2	46541806	46583121	2.1
hs1	153457744	153460701	-6.1
hs13	23328823	23433728	2
hs13	21140514	21149084	2
hs5	78360583	78479071	2.2
hs7	101127089	101139266	2.4
hs1	112911847	112957013	2
hs13	45393316	45418455	2.5
hs1	9035107	9088478	4
hs1	99969789	100026979	2.4
hs13	28700064	28718970	2.5
hs2	40097270	40611053	2.1
hs3	133932696	134052184	2.8
hs17	35243036	35273655	2.1
hs8	100157906	100259278	2.4
hs13	36301638	36370180	2.1
hs10	69088106	69104811	2.3
hs1	76074719	76634601	3.8
hs13	75284665	75482114	2.8
hs6	50818723	50847613	-2.2
hs15	39581079	39599466	2.1
hs2	112055223	112119318	2.1
hs9	114893343	114930595	2.2
hs22	40044817	40335808	2.6
hs1	179882042	179925000	2.4
hs13	49995888	50020481	2.5
hs9	111896766	111935369	3
hs14	68787660	68796253	3.9
hs13	19823482	19863636	2.1
hs7	112206588	112343096	2.4
hs17	49289206	49362473	2
hs7	127346790	127431924	2
